cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep
444,Bernardo,Teixeira,da-pazcamila@example.org,PF,2022-11-20 16:56:00 UTC,036.827.954-56,1954-10-12,"Área Cunha, 26 Marmiteiros 63250034 Nunes Verde / AM",40294-301
460,Matheus,Teixeira,freitasagatha@example.org,PF,2014-03-04 10:43:00 UTC,201.679.843-22,1991-08-03,"Passarela Laura Lima, 662 Colégio Batista 92477-191 Nunes / RO",21837993
561,Felipe,Teixeira,oliveirafernanda@example.net,PF,2019-01-20 12:19:00 UTC,728.649.031-13,1977-05-30,"Sítio da Luz, 56 Vila Independencia 1ª Seção 51453-241 Caldeira da Mata / MG",83855198
603,Francisco,Teixeira,fogacahenrique@example.net,PF,2018-04-20 10:44:00 UTC,983.702.416-03,1966-04-29,"Fazenda Rafael Ramos, 79 Guarani 21276-120 Nascimento / DF",80604493
613,Isabelly,Teixeira,thalesviana@example.com,PF,2017-10-24 13:13:00 UTC,846.751.392-64,1952-03-21,"Largo da Luz, 740 Conjunto Jardim Filadélfia 63173687 Azevedo dos Dourados / SC",69346548
632,Isadora,Teixeira,mcunha@example.org,PF,2017-07-25 16:41:00 UTC,951.786.204-02,1986-02-26,"Alameda Moura, 33 Bonsucesso 32984-617 Farias / CE",51467-373
761,Murilo,Teixeira,stephanyda-costa@example.net,PF,2016-06-07 15:04:00 UTC,874.125.903-32,1992-01-15,"Viela Felipe Rodrigues, 85 Nazare 16000115 Silva / PB",06896584
764,Camila,Teixeira,ana46@example.org,PF,2022-09-08 11:06:00 UTC,304.867.925-10,1961-10-30,"Fazenda de Dias, 1 Marajó 72368-137 da Conceição / CE",92971-218
951,Matheus,Teixeira,helenaalmeida@example.org,PF,2018-11-19 11:53:00 UTC,065.184.729-01,1955-07-21,"Trecho Viana, 7 Corumbiara 51229-101 da Costa / MG",20530-830
12,Brenda,da Costa,azevedojulia@example.net,PF,2016-01-13 12:28:00 UTC,519.837.046-01,1984-02-11,"Viela Gonçalves, 56 Silveira 83067537 Cardoso do Norte / AL",40899-331
24,Carlos Eduardo,da Costa,augusto70@example.org,PF,2018-06-10 11:18:00 UTC,093.528.416-89,1951-07-21,"Distrito Theo Lima, 75 Mineirão 64887091 Nogueira da Serra / AC",98215323
34,Gustavo,da Costa,aaraujo@example.com,PF,2022-08-02 15:03:00 UTC,532.741.806-53,1970-01-20,Praça Luigi Ribeiro Mineirão 63769144 Viana do Sul / RN,34095-618
46,Vicente,da Costa,hferreira@example.net,PF,2011-06-04 11:10:00 UTC,436.859.201-89,2005-12-22,Largo Rodrigues Bela Vitoria 65601-692 Araújo / AM,30446-154
80,Ana Laura,da Costa,ffernandes@example.com,PF,2015-04-23 15:08:00 UTC,830.246.957-29,1963-03-07,"Distrito Campos, 13 Alto Vera Cruz 71980-279 Ferreira / AP",52750-511
121,Igor,da Costa,souzaana-vitoria@example.org,PF,2021-02-08 11:22:00 UTC,521.468.390-15,1990-11-03,"Avenida Ian Fernandes, 58 Bandeirantes 90717-478 Rocha de Minas / RS",36757-275
257,Emanuel,da Costa,zcorreia@example.com,PF,2021-05-20 14:11:00 UTC,305.864.291-15,1945-05-14,"Trevo Ana Julia Castro, 3 Alto Barroca 95616-181 da Cunha do Galho / TO",26342-184
458,Catarina,da Costa,cardosodavi-lucca@example.net,PF,2017-07-02 14:47:00 UTC,593.701.482-05,2001-03-08,"Residencial Matheus Melo, 546 Braúnas 87347690 Pires de Peixoto / SE",57749312
572,Fernando,da Costa,eloah44@example.com,PF,2021-09-21 16:34:00 UTC,859.712.406-76,1961-12-22,"Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",57985897
578,Pedro Miguel,da Costa,matheus28@example.com,PF,2021-02-03 14:52:00 UTC,367.910.845-10,1957-12-12,Praia Peixoto Lagoa 75181268 Costa / RR,38041-732
673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,1946-07-20,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481
682,João Lucas,da Costa,da-rosacarlos-eduardo@example.org,PF,2020-10-14 16:53:00 UTC,429.756.308-83,1950-06-17,"Aeroporto Lorena Souza, 5 Santa Isabel 27905-727 Viana Paulista / PR",12373200
713,Felipe,da Costa,clariceda-cruz@example.com,PF,2019-10-10 10:50:00 UTC,794.385.602-38,1953-02-03,"Fazenda de Caldeira, 46 Outro 76868-632 Vieira de Minas / SP",98383701
739,Bárbara,da Costa,vianaheloisa@example.org,PF,2014-02-26 12:20:00 UTC,065.189.437-93,1959-09-04,Lago Nathan da Mota São Damião 56497734 Teixeira / CE,11452-459
768,Anthony,da Costa,wcarvalho@example.net,PF,2019-04-22 14:34:00 UTC,305.692.847-83,1981-09-30,"Sítio da Mata, 75 Vila Boa Vista 66793306 da Rosa / ES",49032-305
826,Breno,da Costa,luna46@example.net,PF,2017-07-16 10:31:00 UTC,498.367.052-10,1943-03-23,"Avenida de Pires, 62 Vila De Sá 86955148 Silveira da Serra / BA",84921499
841,Ana Beatriz,da Costa,otavioalves@example.com,PF,2020-04-16 16:11:00 UTC,562.709.431-16,2006-03-30,"Passarela Vieira, 71 Caiçaras 67045387 Campos / AC",14362606
904,Diogo,da Costa,beniciosilva@example.net,PF,2020-12-16 14:36:00 UTC,486.217.350-08,1986-01-19,"Trecho de Monteiro, 46 Garças 77378059 Azevedo de Cardoso / AC",09304-471
967,Guilherme,da Costa,barrosmelissa@example.net,PF,2016-02-21 14:33:00 UTC,027.531.946-61,1973-05-31,"Conjunto Calebe Dias, 30 Vila Boa Vista 29952-706 Alves da Serra / MS",33421319
25,Augusto,da Cunha,melissacardoso@example.com,PF,2022-09-04 10:40:00 UTC,172.460.893-22,1944-02-29,"Morro Gonçalves, 47 Santa Sofia 26547-604 Vieira do Amparo / AL",07616-570
44,João Pedro,da Cunha,ybarros@example.com,PF,2020-09-07 14:32:00 UTC,835.147.906-39,2003-06-23,"Área Luigi Rodrigues, 458 Aarão Reis 02379318 Gomes Alegre / PR",25857675
91,João Miguel,da Cunha,hda-paz@example.com,PF,2020-02-17 10:45:00 UTC,912.740.638-50,2003-03-03,"Aeroporto Isabella Oliveira, 61 Jaqueline 14925-009 Alves das Pedras / ES",97402-978
104,Heloísa,da Cunha,barbosayasmin@example.net,PF,2018-01-04 12:09:00 UTC,921.764.538-91,1943-08-01,"Travessa Sarah Aragão, 19 Marilandia 51955-163 Fernandes Grande / DF",92815998
161,Yuri,da Cunha,moreiraian@example.com,PF,2015-08-17 15:19:00 UTC,250.687.913-77,2004-10-08,"Favela de Novaes, 18 Inconfidência 91458-864 Cardoso dos Dourados / RR",47030105
304,Diogo,da Cunha,nfogaca@example.net,PF,2019-07-04 11:12:00 UTC,916.073.425-61,1970-12-12,"Lago de Aragão, 95 Vila São Dimas 49739-793 Cardoso de Cardoso / GO",75319572
333,Kaique,da Cunha,isaac30@example.com,PF,2019-12-03 13:34:00 UTC,975.423.018-88,1996-09-17,"Quadra de Nunes, 726 Antonio Ribeiro De Abreu 1ª Seção 40430-944 Mendes do Oeste / ES",49961162
365,Nicole,da Cunha,meloana@example.com,PF,2020-03-11 13:52:00 UTC,420.187.596-20,1955-01-07,"Largo de da Cruz, 327 Heliopolis 49762-696 Carvalho / AP",06435720
367,Vitor Hugo,da Cunha,carvalholuana@example.org,PF,2015-08-21 11:07:00 UTC,834.071.596-84,2003-09-13,"Condomínio Cavalcanti, 18 Vila São Gabriel Jacui 74955699 da Conceição Verde / PE",20597-412
411,Vitor Hugo,da Cunha,luizafogaca@example.net,PF,2022-03-10 10:33:00 UTC,149.203.867-96,1980-09-21,"Estação Cauã Dias, 563 Bairro Das Indústrias Ii 55294234 Ramos Alegre / RO",64285-091
569,Pedro Miguel,da Cunha,francisconunes@example.net,PF,2016-11-25 12:47:00 UTC,415.687.320-07,2000-12-21,"Avenida da Rosa, 43 São Vicente 01035037 da Costa de Nogueira / MS",49502-391
736,Marcela,da Cunha,rteixeira@example.com,PF,2021-11-06 15:31:00 UTC,685.793.240-92,1990-04-24,"Loteamento de Carvalho, 15 Jardim Felicidade 63256949 Pires / PI",81600217
801,Heloísa,da Cunha,peixotosophie@example.net,PF,2019-09-27 15:29:00 UTC,097.412.586-58,1947-02-24,Chácara de Porto Aparecida 7ª Seção 52508317 Farias das Pedras / AM,63541-173
854,Davi Luiz,da Cunha,carolinarocha@example.net,PF,2017-04-13 12:22:00 UTC,390.541.862-24,1984-12-29,"Praça Marcelo Cardoso, 801 Vila Havaí 59749622 Gonçalves de Moraes / TO",09608-657
979,Elisa,da Cunha,bianca80@example.org,PF,2018-03-09 16:27:00 UTC,052.697.384-65,1964-05-21,"Largo Cauê Costela, 57 Santa Terezinha 32928-221 Alves / ES",13852-001
127,Maria Cecília,da Rocha,goncalvesthiago@example.net,PF,2014-04-15 10:06:00 UTC,173.085.642-07,1956-03-29,"Estrada de Moraes, 50 Vila Madre Gertrudes 4ª Seção 05905-261 Vieira Grande / RO",78505-017
131,Ana Vitória,da Rocha,sarah66@example.com,PF,2022-03-07 10:12:00 UTC,579.802.314-14,2003-10-07,Setor de Gomes Vila Da Ária 96571-576 Novaes / PI,05097-896
133,Sabrina,da Rocha,vitor-hugoda-cruz@example.com,PF,2022-12-22 10:05:00 UTC,418.652.709-11,1966-01-27,"Lagoa Catarina Nascimento, 93 Marmiteiros 56518297 Souza da Praia / SE",82212-140
166,Vinicius,da Rocha,oliveirajoao-vitor@example.net,PF,2014-11-21 15:42:00 UTC,237.489.601-31,1962-07-08,"Feira da Paz, 72 Jaraguá 20559043 Cunha de Barbosa / RR",83576382
223,Davi,da Rocha,nina15@example.org,PF,2022-12-17 16:43:00 UTC,861.450.927-85,1944-10-16,Rodovia de Novaes Nova Cachoeirinha 53720138 Fogaça / RJ,32671-446
299,Luiza,da Rocha,beatrizfarias@example.com,PF,2022-05-02 12:39:00 UTC,093.761.258-86,1964-09-01,"Parque Pedro Henrique da Costa, 9 Vila São Rafael 06481-189 da Cruz / MT",99906-712
318,Renan,da Rocha,isabellabarbosa@example.org,PF,2017-03-06 12:50:00 UTC,895.416.370-00,1952-11-06,"Praça de Almeida, 16 Vila São Gabriel 35718982 Rocha do Amparo / MT",65297-551
321,Enzo Gabriel,da Rocha,novaesbenicio@example.org,PF,2020-04-24 10:58:00 UTC,430.721.985-60,1984-09-10,"Setor de das Neves, 91 Vila Sesc 49975573 Mendes das Flores / SP",26757418
342,Levi,da Rocha,cardosomariana@example.com,PF,2018-05-18 15:37:00 UTC,819.435.720-97,1955-07-26,"Aeroporto Ramos, 66 Caiçaras 13805-115 Fernandes da Serra / AP",09963-625
402,Maria Eduarda,da Rocha,isaacfarias@example.org,PF,2021-07-15 12:44:00 UTC,579.820.436-74,1948-06-10,"Trevo de Ribeiro, 45 Ouro Preto 65293730 Viana / DF",93842428
449,Valentina,da Rocha,bernardo59@example.net,PF,2017-11-10 12:04:00 UTC,543.916.782-09,1996-05-28,"Fazenda Thiago Viana, 98 Marieta 3ª Seção 24022-676 Fogaça da Prata / PI",36323-611
479,Fernando,da Rocha,ana69@example.com,PF,2022-09-27 11:03:00 UTC,487.259.130-50,1944-01-03,Avenida Silveira Santa Cecilia 42240-995 Fernandes da Prata / CE,21886579
555,Maria Julia,da Rocha,joao-lucas62@example.com,PF,2012-08-24 12:57:00 UTC,703.184.265-44,1955-06-14,"Alameda de Silva, 5 Tirol 97876009 Duarte / TO",58836369
557,Caio,da Rocha,da-motakaique@example.org,PF,2017-12-09 12:29:00 UTC,904.587.261-76,1970-02-21,"Distrito Davi Lucas Peixoto, 50 Buritis 22871-810 Martins da Mata / AM",08567273
622,Sofia,da Rocha,pietra86@example.org,PF,2018-01-24 14:45:00 UTC,712.043.896-40,2000-07-15,"Aeroporto Emilly Monteiro, 2 Saudade 02759639 Pereira Paulista / AL",55775-046
695,Stephany,da Rocha,heitor45@example.org,PF,2021-04-18 15:39:00 UTC,917.286.305-68,2005-05-20,"Condomínio Cardoso, 86 Camponesa 2ª Seção 58777212 Cardoso / AM",58492135
700,Maitê,da Rocha,znogueira@example.com,PF,2017-12-06 16:13:00 UTC,376.218.950-12,2003-05-19,"Trecho de Cunha, 69 Jaqueline 18973252 Silva Paulista / RO",13306021
727,Helena,da Rocha,da-cruzemanuelly@example.com,PF,2020-08-10 12:55:00 UTC,596.371.042-16,1969-06-07,"Largo de Viana, 5 Maria Goretti 10929-994 Freitas / TO",95852-485
808,Esther,da Rocha,jlima@example.com,PF,2013-08-08 14:43:00 UTC,475.836.102-90,1946-06-09,Chácara da Mota Vila Mangueiras 58786767 Moreira da Mata / DF,15651001
835,Ana Vitória,da Rocha,wpinto@example.net,PF,2019-12-09 11:43:00 UTC,521.396.870-86,2004-10-03,Pátio de Teixeira São Salvador 81363-722 Costa / AM,48804710
840,Rebeca,da Rocha,yagoda-paz@example.org,PF,2013-02-05 11:08:00 UTC,356.271.984-19,1983-11-02,"Praça Cunha, 6 Novo São Lucas 97233-609 Costa / RR",84203-810
850,Yago,da Rocha,rezendemaria-alice@example.net,PF,2013-07-22 14:42:00 UTC,123.765.894-28,1991-08-29,"Favela Rodrigues, 62 Providencia 94259-772 Nogueira / CE",47657-827
937,Antônio,da Rocha,levi75@example.net,PF,2022-06-16 11:01:00 UTC,687.439.015-57,1952-07-15,"Viela da Cunha, 862 Canadá 07585-026 Souza / RS",77420111
960,Yasmin,da Rocha,peixotolevi@example.net,PF,2014-07-05 13:14:00 UTC,435.106.278-90,1978-09-07,Distrito de Fernandes Conjunto Novo Dom Bosco 58539-369 Fogaça / MA,90446-968
980,Agatha,da Rocha,kevinsilveira@example.net,PF,2022-07-27 11:26:00 UTC,369.172.504-06,1981-11-29,"Vila de Novaes, 31 São José 33867284 Porto da Praia / MG",06282416
59,Kevin,Fernandes,esthermoura@example.com,PF,2017-03-10 12:19:00 UTC,952.718.630-77,1978-10-26,"Favela Maria Vitória da Mata, 459 Vila Nova Cachoeirinha 1ª Seção 87346483 Oliveira Alegre / SC",03392871
76,Gustavo Henrique,Fernandes,manuelacunha@example.org,PF,2015-11-06 15:36:00 UTC,792.861.034-50,1997-08-24,"Colônia de Santos, 52 Lajedo 19356146 Azevedo Alegre / ES",06842-404
122,Cauê,Fernandes,joanacunha@example.net,PF,2016-10-02 11:23:00 UTC,412.509.378-41,1961-03-19,Praça de Moraes Jardim Vitoria 00036-106 da Rocha de Correia / GO,27901042
124,Daniela,Fernandes,enzo-gabrielmoura@example.com,PF,2021-03-27 14:20:00 UTC,206.487.931-50,1958-05-13,Alameda Dias Vila Trinta E Um De Março 11447-016 Ferreira / GO,28155450
147,Antônio,Fernandes,danielazevedo@example.com,PF,2014-08-14 14:32:00 UTC,046.935.278-74,1953-06-25,"Largo Ana Sophia Teixeira, 29 Vila Paraíso 79124-838 Oliveira Verde / MT",57012244
189,Gustavo,Fernandes,gabrielapeixoto@example.org,PF,2021-09-16 11:47:00 UTC,082.674.591-11,2004-08-03,"Alameda de Souza, 517 São Jorge 3ª Seção 05667856 Freitas da Prata / MA",94005-165
197,Heloísa,Fernandes,qbarros@example.org,PF,2020-09-26 12:01:00 UTC,963.421.870-96,1979-01-18,"Rodovia da Mata, 417 Conjunto Providencia 29046-603 Sales / CE",77061439
206,Elisa,Fernandes,alveskaique@example.org,PF,2018-01-05 16:28:00 UTC,960.135.428-05,1995-12-24,"Viaduto de Pires, 51 Belmonte 31151-666 Mendes / SE",05824-490
416,João Felipe,Fernandes,rezendeclarice@example.org,PF,2022-12-18 13:37:00 UTC,197.642.358-91,1969-05-18,"Parque Júlia Gomes, 352 Minaslandia 02943662 Melo / CE",83554-241
419,Amanda,Fernandes,aragaonicolas@example.net,PF,2013-05-01 15:18:00 UTC,742.569.810-20,1997-01-06,"Vereda Fogaça, 13 Vila Da Luz 75689427 Silva / AM",82890534
432,Gabrielly,Fernandes,isadoracastro@example.com,PF,2011-04-27 12:38:00 UTC,650.849.132-60,1979-08-14,"Trecho de Jesus, 38 Floresta 36618215 Barbosa de Melo / AM",69614-039
434,Daniel,Fernandes,carvalhogustavo-henrique@example.com,PF,2021-08-02 15:38:00 UTC,928.563.047-29,1981-05-26,"Largo Oliveira, 500 Barão Homem De Melo 3ª Seção 02940978 Gonçalves / SP",01623853
517,Pedro Lucas,Fernandes,sarahrocha@example.net,PF,2020-12-11 15:57:00 UTC,128.304.976-78,1999-11-16,"Conjunto de Ribeiro, 83 Ventosa 23608423 Fernandes / ES",12242-958
559,Clara,Fernandes,augustonascimento@example.org,PF,2011-02-05 14:40:00 UTC,487.623.901-04,1965-01-07,"Setor Davi Lucas Barbosa, 82 Santa Rita De Cássia 03726-574 Melo / CE",91130-743
577,Brenda,Fernandes,juliateixeira@example.com,PF,2016-03-15 16:07:00 UTC,039.461.875-01,1989-12-29,"Estação Freitas, 981 Trevo 83536-825 Barros de Cunha / RS",67308-317
620,Juan,Fernandes,dsilveira@example.net,PF,2010-06-21 16:42:00 UTC,613.527.098-21,1988-02-16,"Passarela Fogaça, 2 São Lucas 49846755 Pires / DF",19210293
789,Maitê,Fernandes,bsales@example.net,PF,2021-09-04 14:30:00 UTC,861.974.305-84,1996-07-20,Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,00215118
9,Ana Lívia,Rodrigues,ana-carolinacardoso@example.com,PF,2022-12-08 11:21:00 UTC,426.180.953-24,2003-10-04,"Estrada de Costa, 56 Dona Clara 39213765 Cavalcanti / RN",29668-757
72,Daniel,Rodrigues,marcelacarvalho@example.net,PF,2019-04-07 15:08:00 UTC,864.103.529-05,1991-02-17,"Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",64726669
285,Clara,Rodrigues,paragao@example.net,PF,2017-08-06 13:36:00 UTC,153.946.078-93,2005-10-20,Via Ian Pereira Vila Petropolis 33784870 Souza de Nogueira / PI,63949-164
317,Benício,Rodrigues,ana-julia87@example.com,PF,2020-08-17 14:35:00 UTC,683.279.450-92,1999-09-30,"Condomínio Araújo, 62 São Jorge 1ª Seção 67770-816 Teixeira / MS",56004-247
332,Alexia,Rodrigues,alexandrenovaes@example.org,PF,2020-09-10 11:54:00 UTC,958.712.043-41,1964-01-22,Jardim Campos Vila Vista Alegre 72946-280 Freitas / RR,60379109
454,Lorena,Rodrigues,maria-alicecostela@example.net,PF,2022-09-12 13:27:00 UTC,547.826.319-28,1949-05-19,"Vereda Melo, 6 Lindéia 47435530 Cunha da Prata / PR",17495865
471,Ana Sophia,Rodrigues,lara41@example.com,PF,2022-10-20 16:02:00 UTC,826.405.931-70,1979-02-27,"Vereda da Mata, 299 Outro 28267-434 Porto / MA",10973112
494,Raquel,Rodrigues,ppires@example.net,PF,2019-09-05 11:39:00 UTC,609.245.183-24,1949-01-23,"Via Lima, 4 Nova Pampulha 87659083 da Mata dos Dourados / PR",34903-374
527,Yasmin,Rodrigues,tbarros@example.net,PF,2015-08-10 12:14:00 UTC,296.407.315-52,1966-02-15,"Residencial Pedro Henrique da Luz, 71 Vila Nossa Senhora Do Rosário Ápia 64249265 Monteiro / SE",48563-639
681,Rafael,Rodrigues,pedro11@example.com,PF,2018-07-23 13:19:00 UTC,391.450.267-34,1943-11-30,"Passarela de Martins, 8 Universo 59745073 Farias do Amparo / SP",43914-408
740,Ana Júlia,Rodrigues,peixotomirella@example.com,PF,2019-11-12 12:14:00 UTC,671.825.943-82,1957-09-26,"Viela da Luz, 80 Monte São José 87192675 da Rosa / PB",42264-376
955,Daniel,Rodrigues,cardosovalentina@example.net,PF,2020-03-28 14:02:00 UTC,742.915.036-52,1966-06-23,"Conjunto de Costa, 90 Nova Floresta 93852559 da Rocha / PB",99955777
963,Pietra,Rodrigues,enzo-gabrielgoncalves@example.com,PF,2022-06-13 15:07:00 UTC,916.805.342-89,1966-02-20,"Praça João Gabriel Cunha, 88 Conjunto Minas Caixa 23113-653 Barros da Serra / PB",22647-853
107,André,das Neves,qcunha@example.net,PF,2020-04-19 12:09:00 UTC,983.617.452-46,1984-01-03,Trevo de Novaes Vila Do Pombal 54247-469 Rezende / SE,27706384
134,Maria Vitória,das Neves,natalia68@example.com,PF,2013-06-11 11:41:00 UTC,187.094.365-10,1987-07-27,"Sítio de Farias, 2 Belvedere 68437-729 Silveira da Prata / PR",10557-284
146,Kaique,das Neves,henriquefreitas@example.net,PF,2010-06-27 10:33:00 UTC,479.126.835-00,1995-10-26,"Praça Nogueira, 63 Vila Da Ária 72667-639 Fernandes / RJ",79069920
186,Maria Fernanda,das Neves,fariasdavi@example.net,PF,2022-02-21 15:05:00 UTC,673.952.081-02,1996-04-27,Vila Barros Vila Suzana Primeira Seção 23620-328 da Rocha / AP,80368790
280,Marcelo,das Neves,ymartins@example.com,PF,2017-04-20 14:07:00 UTC,520.798.164-11,1994-12-06,"Esplanada Rodrigues, 5 Custodinha 25382-390 Nascimento / AL",97755-778
346,Ian,das Neves,giovanna21@example.net,PF,2019-03-02 11:07:00 UTC,895.364.710-00,1948-05-11,"Via Marcos Vinicius da Paz, 979 Santa Amelia 83619-937 das Neves / AM",54965-372
368,Agatha,das Neves,marina82@example.net,PF,2016-03-03 13:31:00 UTC,285.094.317-79,1995-08-19,"Quadra de Martins, 43 Solimoes 18053489 Freitas / AL",22657-163
373,Matheus,das Neves,ribeirovitoria@example.com,PF,2013-07-19 15:18:00 UTC,501.384.729-04,1972-07-18,"Vila de Cardoso, 69 Cidade Jardim 68975-875 Vieira de Azevedo / MS",71829-681
384,Levi,das Neves,otavio49@example.net,PF,2022-03-10 13:20:00 UTC,860.597.234-38,1968-02-19,"Ladeira Nina da Cunha, 44 Mangabeiras 98491-703 da Costa de da Cruz / MS",20679-948
398,Anthony,das Neves,lorenzomoraes@example.com,PF,2022-02-16 14:30:00 UTC,069.243.187-03,1988-11-06,"Alameda Eduardo Silva, 218 Diamante 19328663 Melo / MA",97811-552
582,Enzo,das Neves,lucascorreia@example.net,PF,2013-02-21 11:58:00 UTC,390.245.168-89,1969-07-16,"Residencial de Ribeiro, 10 Vila Da Luz 07602-791 Costela da Serra / BA",55858-197
656,Isabel,das Neves,wpeixoto@example.net,PF,2019-02-20 12:24:00 UTC,915.860.432-42,1963-01-13,"Condomínio Luna Castro, 57 Vila Formosa 96423-311 Rezende de Minas / SP",59101561
694,Sophie,das Neves,agathada-rocha@example.org,PF,2022-04-07 14:35:00 UTC,125.043.687-71,1999-04-29,"Loteamento Campos, 929 Vila Nova Gameleira 3ª Seção 66001725 Correia / PE",26812-022
781,Luiz Henrique,das Neves,alvesbruna@example.net,PF,2014-09-23 11:27:00 UTC,459.871.326-73,1975-11-28,"Área da Luz, 68 Vila Pilar 86948582 Mendes / RS",50116-459
862,Kaique,das Neves,leandroporto@example.net,PF,2017-11-07 11:35:00 UTC,297.035.814-04,1949-02-11,Via Jesus Vila Piratininga 32138-209 Fernandes / GO,26806-550
914,Enzo,das Neves,helena00@example.org,PF,2017-11-11 11:08:00 UTC,139.820.675-02,2006-04-28,"Praça da Costa, 42 Olhos D'água 81626230 Novaes / AM",60188-798
944,Lorenzo,das Neves,fnovaes@example.org,PF,2020-05-09 11:42:00 UTC,076.829.154-20,1985-04-27,"Vila Ana Laura Carvalho, 4 Belmonte 19320100 Melo / BA",55765-821
139,Júlia,Cavalcanti,ofogaca@example.org,PF,2016-09-23 14:05:00 UTC,798.140.625-02,1997-03-21,"Estação de Cardoso, 56 Dom Silverio 13344012 Ferreira de Cunha / AP",39833273
158,Leonardo,Cavalcanti,luiz-otavioporto@example.net,PF,2018-10-22 15:47:00 UTC,429.061.875-85,2006-11-25,"Ladeira da Costa, 43 Lorena 14774659 Carvalho / SP",26418948
172,Camila,Cavalcanti,yagodias@example.com,PF,2020-06-20 15:24:00 UTC,054.629.781-11,1958-08-30,"Recanto de Gonçalves, 16 Esperança 61141526 Correia / DF",23385183
231,Stella,Cavalcanti,novaesmirella@example.org,PF,2012-06-25 11:43:00 UTC,207.415.369-43,1982-12-15,"Chácara Guilherme Gomes, 2 Paulo Vi 47958-342 Alves de Pinto / AM",30778558
306,Ana Lívia,Cavalcanti,teixeiraigor@example.org,PF,2012-05-23 12:11:00 UTC,345.170.986-48,1973-05-13,"Jardim de Cardoso, 394 Cenaculo 60649165 Gomes / CE",80854977
400,Maria Sophia,Cavalcanti,nunesenrico@example.org,PF,2018-04-21 15:16:00 UTC,843.692.517-37,1955-04-02,"Ladeira de Teixeira, 19 Savassi 82558-456 Almeida / RS",88267-114
478,Theo,Cavalcanti,novaesian@example.net,PF,2022-06-03 10:52:00 UTC,026.817.943-31,1944-10-03,Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,49158046
514,Carolina,Cavalcanti,souzanoah@example.net,PF,2021-01-20 11:35:00 UTC,643.058.172-17,1943-06-27,"Rodovia Rodrigues, 47 Vila Da Luz 94063221 Barbosa / MS",41606515
551,Kamilly,Cavalcanti,xcosta@example.com,PF,2018-03-13 11:48:00 UTC,801.765.492-85,1945-08-25,"Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",11817-226
721,Ryan,Cavalcanti,stella50@example.com,PF,2022-07-17 14:30:00 UTC,396.147.052-99,1990-12-24,"Jardim Vinicius da Rosa, 42 Venda Nova 40605-848 Barros / TO",87324-761
759,Caio,Cavalcanti,mendesbrenda@example.com,PF,2022-01-02 14:41:00 UTC,713.480.965-00,1991-02-07,"Lago Vitor da Rosa, 61 Santa Terezinha 62952423 da Paz / MA",72563332
909,Rafael,Cavalcanti,sabrinapeixoto@example.org,PF,2019-01-04 13:26:00 UTC,261.438.509-33,1972-05-31,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285
929,Lucas,Cavalcanti,enzoporto@example.com,PF,2019-02-27 13:07:00 UTC,679.183.052-21,1966-10-19,"Viela Stephany Rezende, 44 Conjunto São Francisco De Assis 64551909 Moraes da Praia / SE",37186-965
939,Eduardo,Cavalcanti,nicolas66@example.org,PF,2022-12-13 13:16:00 UTC,948.376.150-66,1959-03-25,"Setor Oliveira, 46 Coqueiros 58476112 Gomes de Peixoto / RR",42099413
942,Heitor,Cavalcanti,rgoncalves@example.com,PF,2015-10-24 15:54:00 UTC,670.382.591-21,1949-11-15,"Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",46154-666
977,Bryan,Cavalcanti,maria-cecilia77@example.com,PF,2018-12-15 13:03:00 UTC,264.091.537-16,1975-09-12,"Recanto Ana Sophia Campos, 34 Vera Cruz 07806-780 Freitas / MS",27938-464
999,Vicente,Cavalcanti,das-neveslucca@example.com,PF,2017-08-25 15:13:00 UTC,793.065.481-84,1972-03-02,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329
61,Matheus,Gonçalves,joao-lucasdas-neves@example.org,PF,2015-11-19 15:34:00 UTC,347.621.509-16,1951-08-03,"Trecho Aragão, 88 Vila Inestan 41949302 Almeida / PA",27808532
141,Ana Lívia,Gonçalves,nathan09@example.com,PF,2012-05-10 13:49:00 UTC,108.379.564-39,1963-06-22,Fazenda Azevedo Vila Sumaré 59970-897 Gonçalves do Sul / ES,55263-600
313,Helena,Gonçalves,anunes@example.org,PF,2022-08-22 13:17:00 UTC,937.684.510-20,1981-12-30,"Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",81315-884
437,Erick,Gonçalves,catarinacardoso@example.net,PF,2022-10-27 11:52:00 UTC,508.274.931-50,1985-11-16,"Vereda de Lima, 55 Vila Suzana Primeira Seção 15460446 Fernandes / PA",05964-403
